S.NO,Rank,Gender,Category,Branch,College
703,77287,M,BC_D,AI&DS,SID
704,86611,M,BC_A,AI&DS,SID
705,49664,M,BC_B,AI&DS,SID
706,65345,M,OC,AI&DS,SID
707,87781,M,BC_D,AI&DS,SID
708,69250,F,BC_B,AI&DS,SID
709,53156,F,BC_D,AI&DS,SID
710,151589,M,SC,AI&DS,SID
711,63737,M,OC,AI&DS,SID
712,52423,M,BC_B,AI&DS,SID
713,77374,M,BC_B,AI&DS,SID
714,50886,M,OC,AI&DS,SID
715,54515,M,OC,AI&DS,SID
716,44776,F,OC,AI&DS,SID
717,151261,M,SC,AI&DS,SID
718,58891,M,OC,AI&DS,SID
719,66064,M,OC,AI&DS,SID
720,39685,M,OC,AI&DS,SID
721,40384,M,BC_A,AI&DS,SID
722,104019,F,BC_B,AI&DS,SID
723,41883,M,BC_B,AI&DS,SID
724,81990,F,BC_B,AI&DS,SID
725,65169,M,OC,AI&DS,SID
726,83271,F,BC_D,AI&DS,SID
727,52705,F,BC_B,AI&DS,SID
728,33124,F,BC_B,AI&DS,SID
729,54759,M,OC,AI&DS,SID
730,44394,M,BC_D,AI&DS,SID
731,51543,F,OC,AI&DS,SID
732,58975,M,OC,AI&DS,SID
733,64811,F,OC,AI&DS,SID
734,54697,F,OC,AI&DS,SID
735,55260,M,OC,AI&DS,SID
736,63786,M,BC_A,AI&DS,SID
737,60917.1,F,OC,AI&DS,SID
738,63769,F,OC,AI&DS,SID
739,101404,M,BC_B,AI&DS,SID
740,64783,F,OC,AI&DS,SID
741,89340,M,BC_B,AI&DS,SID
742,54859,M,BC_B,AI&DS,SID
743,91209,M,BC_E,AI&DS,SID
744,74412,F,BC_A,AI&DS,SID
745,96267,M,BC_B,AI&DS,SID
746,61583,F,OC,AI&DS,SID
747,65922,M,SC,AI&DS,SID
748,151738,M,SC,AI&DS,SID
749,43905,F,OC,AI&DS,SID
750,60636,M,OC,AI&DS,SID
751,134599,M,SC,AI&DS,SID
752,56618,F,OC,AI&DS,SID
753,110270,F,BC_D,AI&DS,SID
754,41131,M,OC,AI&DS,SID
755,61939,F,BC_B,AI&DS,SID
756,64398,M,BC_B,AI&DS,SID
757,103084,F,BC_B,AI&DS,SID
758,21218,M,BC_D,AI&DS,SID
759,64670,M,OC,AI&DS,SID
760,97631,M,BC_D,AI&DS,SID
761,137809,F,SC,AI&DS,SID
762,72322,M,SC,AI&DS,SID
763,94352.1,F,BC_A,AI&DS,SID
764,101502,M,BC_B,AI&DS,SID
765,100417,F,BC_B,AI&DS,SID
766,128619,M,SC,AI&DS,SID
767,78020,M,BC_A,AI&DS,SID
768,110791,F,BC_D,AI&DS,SID
769,59854,F,OC,AI&DS,SID
770,26491,M,OC,AI&DS,SID
771,59000,F,OC,AI&DS,SID
772,59710,F,OC,AI&DS,SID
773,70013,M,BC_A,AI&DS,SID
774,97847,F,BC_B,AI&DS,SID
775,63967,M,OC,AI&DS,SID
776,66190,F,OC,AI&DS,SID
777,48583,F,OC,AI&DS,SID
778,56464,M,OC,AI&DS,SID
779,41087,F,OC,AI&DS,SID
780,59579,F,OC,AI&DS,SID
781,43143,M,OC,AI&DS,SID
782,20320,M,BC_D,AI&DS,SID
783,63164,F,OC,AI&DS,SID
784,62134,F,OC,AI&DS,SID
785,89780,F,BC_D,AI&DS,SID
786,50621,M,OC,AI&DS,SID
787,42490,F,OC,AI&DS,SID
788,134938,M,SC,AI&DS,SID
789,90252,M,BC_B,AI&DS,SID
790,86072,M,BC_D,AI&DS,SID
791,119830,M,BC_B,AI&DS,SID
792,95075,F,BC_A,IT,SID
793,71366,F,OC,IT,SID
794,50685,F,OC,IT,SID
795,62110,F,OC,IT,SID
796,69436,M,BC_E,IT,SID
797,38584,F,BC_B,IT,SID
798,151411,M,SC,IT,SID
799,150914,M,SC,IT,SID
800,69639,M,OC,IT,SID
801,109216,F,SC,IT,SID
802,63470,M,OC,IT,SID
803,47764,M,OC,IT,SID
804,38131,M,OC,IT,SID
805,17433,F,BC_B,IT,SID
806,119402,F,BC_D,IT,SID
807,43678,M,OC,IT,SID
808,107472,M,BC_D,IT,SID
809,89600,M,BC_B,IT,SID
810,101772,M,BC_D,IT,SID
811,71745,F,OC,IT,SID
812,143617,M,SC,IT,SID
813,72009,F,OC,IT,SID
814,51038,F,OC,IT,SID
815,69988,M,OC,IT,SID
816,66442,M,BC_A,IT,SID
817,68458,F,OC,IT,SID
818,66426,M,OC,IT,SID
819,40222,M,BC_D,IT,SID
820,99818,M,BC_B,IT,SID
821,64347,M,OC,IT,SID
822,111968,F,BC_D,IT,SID
823,125663,F,BC_D,IT,SID
824,151558,M,SC,IT,SID
825,39303,F,BC_B,IT,SID
826,114540,F,BC_D,IT,SID
827,45672,F,OC,IT,SID
828,83643,M,BC_D,IT,SID
829,134953,M,SC,IT,SID
830,74040,F,BC_A,IT,SID
831,134130,F,SC,IT,SID
832,132199,M,SC,IT,SID
833,69292,F,BC_A,IT,SID
834,106497,F,BC_B,IT,SID
835,126998,M,SC,IT,SID
836,77570,M,BC_A,IT,SID
837,77972,F,OC,IT,SID
838,100383,M,BC_B,IT,SID
839,103759,F,BC_B,IT,SID
840,61434,M,BC_B,ECE,SID
841,66329,M,BC_B,ECE,SID
842,77255,M,BC_A,ECE,SID
843,124475,M,SC,ECE,SID
844,63021,M,BC_D,ECE,SID
845,92874,F,BC_A,ECE,SID
846,133655,M,SC,ECE,SID
847,94296,M,BC_B,ECE,SID
848,39831,M,BC_B,ECE,SID
849,95454,M,SC,ECE,SID
850,124342,F,SC,ECE,SID
851,91731,M,BC_B,ECE,SID
852,82571,M,BC_B,ECE,SID
853,80437,M,BC_A,ECE,SID
854,108883,M,SC,ECE,SID
855,104313,F,BC_D,ECE,SID
856,66331,M,BC_B,ECE,SID
857,88289,M,BC_A,ECE,SID
858,151557,M,ST,ECE,SID
859,72077,M,BC_A,ECE,SID
860,92579,M,BC_B,ECE,SID
861,85499,M,BC_A,ECE,SID
862,80789,M,BC_A,ECE,SID
863,95885,M,BC_D,ECE,SID
864,113737,F,BC_E,ECE,SID
865,93931,F,BC_B,ECE,SID
866,69863,M,BC_E,ECE,SID
867,76488,M,SC,ECE,SID
868,130624,M,SC,ECE,SID
869,67147,F,BC_B,ECE,SID
870,86351,M,BC_D,ECE,SID
871,81109,F,BC_B,ECE,SID
872,126843,M,SC,ECE,SID
873,65844,M,OC,ECE,SID
874,80702,M,BC_B,ECE,SID
875,69840,F,OC,ECE,SID
876,91136,M,BC_D,ECE,SID
877,113284,F,SC,ECE,SID
878,40791,M,BC_B,ECE,SID
879,145993,F,SC,ECE,SID
880,80360,F,BC_A,ECE,SID
881,103219,M,BC_B,ECE,SID
882,72115.1,F,BC_A,ECE,SID
883,54090,M,BC_A,ECE,SID
884,60443,M,BC_B,ECE,SID
885,112228,M,SC,ECE,SID
886,82737,M,BC_E,ECE,SID
887,84662,F,BC_D,ECE,SID
888,122594,M,SC,ECE,SID
889,92144,M,BC_A,ECE,SID
890,118986,F,SC,ECE,SID
891,64017,F,BC_A,ECE,SID
892,62533,F,OC,ECE,SID
893,52815,F,OC,ECE,SID
894,77080,M,OC,ECE,SID
895,70961,F,OC,ECE,SID
896,71573.1,M,BC_A,ECE,SID
897,96976,M,BC_B,ECE,SID
898,92661,M,SC,ECE,SID
899,70412,M,BC_D,ECE,SID
900,140070,F,SC,ECE,SID
901,55577,M,BC_A,ECE,SID
902,56689,F,OC,ECE,SID
903,135518,M,SC,ECE,SID
904,80558,M,BC_D,ECE,SID
905,133980,F,SC,ECE,SID
906,122356,M,SC,ECE,SID
907,63355,M,BC_A,ECE,SID
908,53841,M,OC,ECE,SID
909,88342,M,BC_D,ECE,SID
910,65807,M,OC,ECE,SID
911,114793,M,SC,ECE,SID
912,83605,M,BC_D,ECE,SID
913,72219,F,BC_D,ECE,SID
914,89267,F,BC_B,ECE,SID
915,64035,F,SC,ECE,SID
916,70382,M,BC_A,ECE,SID
917,135046,M,SC,ECE,SID
918,125512,M,SC,ECE,SID
919,138531,F,BC_E,ECE,SID
920,66048,M,BC_D,ECE,SID
921,60697,M,BC_A,ECE,SID
922,88840,M,BC_D,ECE,SID
923,133290,M,SC,ECE,SID
924,85913,M,BC_D,ECE,SID
925,65616,F,OC,ECE,SID
926,74989,M,BC_A,ECE,SID
927,70226,M,OC,ECE,SID
928,65706,F,OC,ECE,SID
929,128835,M,SC,ECE,SID
930,62395,M,OC,ECE,SID
931,61911,M,OC,ECE,SID
932,58323,M,BC_B,ECE,SID
933,77352,M,BC_A,ECE,SID
934,112322,M,SC,ECE,SID
935,68303,M,OC,ECE,SID
936,70058,M,BC_B,ECE,SID
937,111144,F,BC_D,ECE,SID
938,86092,M,BC_B,ECE,SID
939,133715,M,SC,ECE,SID
940,104197,F,BC_D,ECE,SID
941,70123,F,SC,ECE,SID
942,91313,M,BC_A,ECE,SID
943,144895,F,SC,ECE,SID
944,73898,M,BC_A,ECE,SID
945,86539,F,BC_D,ECE,SID
946,98445,M,BC_D,ECE,SID
947,64909,F,BC_B,ECE,SID
948,82038,M,BC_A,ECE,SID
949,73791,M,BC_A,ECE,SID
950,74554,M,OC,ECE,SID
951,60837,M,BC_D,ECE,SID
952,52920,F,OC,ECE,SID
953,78155,M,BC_D,ECE,SID
954,66132,F,OC,ECE,SID
955,101518,M,BC_B,ECE,SID
956,95787,F,BC_B,ECE,SID
957,63697,F,OC,ECE,SID
958,95697,M,BC_B,ECE,SID
959,97185,M,BC_E,ECE,SID
960,54818,F,BC_A,ECE,SID
961,120472,F,SC,ECE,SID
962,63504,M,BC_B,ECE,SID
963,91694,M,BC_D,ECE,SID
964,100939,M,BC_B,ECE,SID
965,117538,M,BC_E,ECE,SID
966,87566,M,BC_D,ECE,SID
967,94573,M,BC_B,ECE,SID
968,42954,F,BC_A,ECE,SID
969,118558,M,BC_E,ECE,SID
970,134784,M,SC,ECE,SID
971,65519,M,OC,ECE,SID
972,130689,F,SC,ECE,SID
973,126813,M,SC,ECE,SID
974,61796,M,BC_A,ECE,SID
975,53986,M,OC,ECE,SID
976,108400,F,BC_B,ECE,SID
977,80976,F,BC_A,ECE,SID
978,77815,M,BC_B,ECE,SID
979,89906,F,BC_B,ECE,SID
980,49923,F,OC,ECE,SID
981,125090,M,SC,ECE,SID
982,67739,F,OC,ECE,SID
983,62196,F,OC,ECE,SID
984,84061,M,BC_A,ECE,SID
985,55761,F,OC,ECE,SID
986,102642,M,BC_E,ECE,SID
987,70838,F,OC,ECE,SID
988,83325.1,F,BC_D,ECE,SID
989,66978,F,BC_B,ECE,SID
990,83994,F,BC_D,ECE,SID
991,43826,F,OC,ECE,SID
992,118277,M,SC,ECE,SID
993,88718.1,F,BC_A,ECE,SID
994,52664,M,OC,ECE,SID
995,77206,M,OC,ECE,SID
996,128511,M,SC,ECE,SID
997,110180,M,SC,ECE,SID
998,65209,F,OC,ECE,SID
999,60099,F,OC,ECE,SID
1000,59449,M,OC,ECE,SID
1001,61147,F,OC,ECE,SID
1002,87667,M,BC_A,ECE,SID
1003,135643,M,SC,ECE,SID
1004,98962,M,BC_B,ECE,SID
1005,87676,M,BC_A,ECE,SID
1006,75249,M,OC,ECE,SID
1007,63677,F,OC,ECE,SID
1008,54648,F,OC,ECE,SID
1009,97896,F,SC,ECE,SID
1010,99689,M,BC_B,ECE,SID
1011,96715,M,BC_E,ECE,SID
1012,135957,M,SC,ECE,SID
1013,74722,F,BC_D,ECE,SID
1014,59629,M,OC,ECE,SID
1015,81045,M,BC_D,ECE,SID
1016,112344,M,SC,ECE,SID
1017,110898,M,SC,ECE,SID
1018,93245,M,BC_B,ECE,SID
1019,93486,F,BC_A,ECE,SID
1020,76540,F,OC,ECE,SID
1021,79788,M,BC_B,ECE,SID
1022,74161,F,OC,ECE,SID
1023,146952,F,SC,ECE,SID
1024,87785,F,BC_A,ECE,SID
1025,92403,M,BC_E,ECE,SID
1026,94520.1,M,BC_B,ECE,SID
1027,70040,F,OC,ECE,SID
1028,102912,F,BC_B,ECE,SID
1029,132682,M,SC,ECE,SID
1030,85095.1,M,BC_B,ECE,SID
1031,70317,F,OC,ECE,SID
1032,50873,F,OC,ECE,SID
1033,112143,F,BC_D,ECE,SID
1034,92378,M,BC_A,ECE,SID
1035,55993,F,OC,ECE,SID
1036,121564,M,SC,ECE,SID
1037,69532,M,BC_A,ECE,SID
1038,75495,M,OC,ECE,SID
1039,58410,M,BC_D,ECE,SID
1040,47670,M,BC_A,ECE,SID
1041,101665,F,BC_D,ECE,SID
1042,101240,F,BC_B,ECE,SID
1043,90568,F,BC_A,ECE,SID
1044,95945,M,BC_B,ECE,SID
1045,81872,F,SC,ECE,SID
1046,60560,F,OC,ECE,SID
1047,131886,M,SC,ECE,SID
1048,85820,M,BC_B,ECE,SID
1049,54142,M,OC,ECE,SID
1050,125881,F,SC,ECE,SID
1051,74114,M,BC_D,ECE,SID
1052,128347,M,SC,ECE,SID
1053,78924,M,BC_B,ECE,SID
1054,106425,F,SC,ECE,SID
1055,82239,M,BC_D,ECE,SID
1056,74413,F,OC,ECE,SID
1057,86311,M,BC_B,ECE,SID
1058,62327,M,BC_A,ECE,SID
1059,100419,F,BC_B,ECE,SID
1060,76451,M,BC_B,ECE,SID
1061,52836,F,OC,ECE,SID
1062,44182,F,OC,ECE,SID
1063,76686,F,OC,ECE,SID
1064,68182,M,OC,ECE,SID
1065,134608,F,SC,ECE,SID
1066,60474,F,OC,ECE,SID
1067,87383,M,BC_D,ECE,SID
1068,81261,M,BC_B,ECE,SID
1069,64389,M,BC_E,ECE,SID
1070,49074,M,BC_B,ECE,SID
1071,76440,F,OC,ECE,SID
1072,40024,M,BC_B,ECE,SID
1073,47848,F,OC,ECE,SID
1074,60856,F,OC,ECE,SID
1075,48516,F,OC,ECE,SID
1076,95119,M,BC_D,ECE,SID
1077,60213,F,OC,ECE,SID
1078,84108,F,BC_D,ECE,SID
1079,107982,F,SC,EEE,SID
1080,151496,F,SC,EEE,SID
1081,69518,M,SC,EEE,SID
1082,126033,M,SC,EEE,SID
1083,106940,M,BC_A,EEE,SID
1084,129022,F,BC_A,EEE,SID
1085,77715,M,OC,EEE,SID
1086,107648,M,SC,EEE,SID
1087,142865,M,BC_A,EEE,SID
1088,129461,F,SC,EEE,SID
1089,101027,F,SC,EEE,SID
1090,149127,M,BC_A,EEE,SID
1091,117686,F,SC,EEE,SID
1092,122677,F,SC,EEE,SID
1093,127116,F,SC,EEE,SID
1094,104715,M,OC,EEE,SID
1095,140248,M,SC,EEE,SID
1096,109927,M,SC,EEE,SID
1097,109303,M,BC_A,EEE,SID
1098,110628,M,SC,EEE,SID
1099,132953,M,BC_B,EEE,SID
1100,123542,F,BC_A,EEE,SID
1101,85530,M,ST,EEE,SID
1102,107247,M,SC,EEE,SID
1103,101248,F,SC,EEE,SID
1104,140049,M,SC,EEE,SID
1105,58971,F,BC_A,EEE,SID
1106,144004,F,BC_A,EEE,SID
1107,145998,F,ST,EEE,SID
1108,120732,F,BC_A,EEE,SID
1109,116951,M,BC_B,EEE,SID
1110,124965,M,BC_B,EEE,SID
1111,135867,F,BC_A,EEE,SID
1112,92153,F,OC,EEE,SID
1113,142575,M,BC_A,EEE,SID
1114,127564,F,SC,EEE,SID
1115,147221,M,BC_D,EEE,SID
1116,100287,M,BC_D,EEE,SID
1117,150024,F,BC_A,EEE,SID
1118,124242,F,SC,EEE,SID
1119,134075,M,SC,EEE,SID
1120,141074,F,SC,EEE,SID
1121,133468,M,OC,EEE,SID
1122,146046,M,BC_A,EEE,SID
1123,131614,M,BC_A,EEE,SID
1124,133562,M,OC,EEE,SID
1125,43734,F,SC,EEE,SID
1126,117511,M,BC_D,EEE,SID
1127,137652,M,SC,EEE,SID
1128,74785,F,SC,EEE,SID
1129,88697,F,SC,EEE,SID
1130,95610,F,BC_A,EEE,SID
1131,74369,F,BC_A,EEE,SID
1132,66116,F,SC,EEE,SID
1133,129495,M,BC_A,EEE,SID
1134,146726,F,BC_A,EEE,SID
1135,134943,F,BC_D,EEE,SID
1136,134157,F,SC,EEE,SID
1137,129953,M,OC,EEE,SID
1138,135069,F,SC,EEE,SID
1139,148338,M,BC_A,EEE,SID
1140,121968,F,BC_A,EEE,SID
1141,138246,M,BC_B,EEE,SID
1142,146867,M,BC_A,EEE,SID
1143,112702,M,BC_A,EEE,SID
1144,112023,F,SC,EEE,SID
1145,125788,F,BC_D,EEE,SID
1146,119608,F,SC,EEE,SID
1147,145108,M,OC,EEE,SID
1148,129029,F,OC,EEE,SID
1149,133288,F,SC,EEE,SID
1150,122922,M,BC_B,EEE,SID
1151,112591,F,BC_B,EEE,SID
1152,106004,M,SC,EEE,SID
1153,133246,M,SC,EEE,SID
1154,124463,F,OC,EEE,SID
1155,123075,M,OC,EEE,SID
1156,110354,M,BC_D,EEE,SID
1157,140340,M,SC,EEE,SID
1158,141126,M,BC_D,EEE,SID
1159,128224,F,SC,EEE,SID
1160,137549,M,BC_A,EEE,SID
1161,139584,M,SC,EEE,SID
1162,137118,M,BC_D,IOT,SID
1163,76887,M,OC,IOT,SID
1164,56709,M,OC,IOT,SID
1165,49577,F,OC,IOT,SID
1166,91293,F,BC_A,IOT,SID
1167,120540,M,BC_B,IOT,SID
1168,135045,M,BC_D,IOT,SID
1169,65613,F,OC,IOT,SID
1170,75212,M,OC,IOT,SID
1171,125756,F,BC_B,IOT,SID
1172,123219,M,SC,IOT,SID
1173,44361,F,OC,IOT,SID
1174,122246,M,BC_B,IOT,SID
1175,91046,M,BC_B,IOT,SID
1176,95008,F,BC_A,IOT,SID
1177,81580,M,OC,IOT,SID
1178,87254,M,OC,IOT,SID
1179,84492,F,OC,IOT,SID
1180,84410,F,OC,IOT,SID
1181,117212,F,BC_D,IOT,SID
1182,75360,M,OC,IOT,SID
1183,96019,M,BC_D,IOT,SID
1184,127498,M,BC_D,IOT,SID
1185,80893,F,BC_A,IOT,SID
1186,103151,M,BC_E,IOT,SID
1187,70349,M,OC,IOT,SID
1188,124281,F,BC_B,IOT,SID
1189,81005,M,OC,IOT,SID
1190,80237,F,OC,IOT,SID
1191,133938,F,BC_B,IOT,SID
1192,84366,M,OC,IOT,SID
1193,74448,M,BC_E,IOT,SID
1194,88429,F,OC,IOT,SID
1195,80283,M,BC_A,IOT,SID
1196,85898,F,OC,IOT,SID
1197,121763,M,BC_B,IOT,SID
1198,78443,F,OC,IOT,SID
1199,85744,F,BC_E,IOT,SID
1200,119100,F,BC_B,IOT,SID
1201,71399,M,OC,IOT,SID
1202,87791,F,OC,IOT,SID
1203,73604,F,OC,IOT,SID
1204,67411,M,OC,IOT,SID
1205,80353,M,OC,IOT,SID
1206,85703,F,OC,IOT,SID
1207,139389,M,SC,IOT,SID
1208,57725,F,OC,IOT,SID
1209,80423,M,BC_A,IOT,SID
1210,122651,M,SC,ME,SID
1211,110783,M,SC,ME,SID
1212,139552,M,ST,ME,SID
1213,135684,M,BC_A,ME,SID
1214,142894,M,BC_A,ME,SID
1215,150844,M,SC,ME,SID
1216,139102,M,BC_A,ME,SID
1217,149210,F,OC,ME,SID
1218,138527,M,SC,ME,SID
1219,79217,M,OC,ME,SID
1220,140530,M,BC_B,ME,SID
1221,148626,M,SC,ME,SID
1222,104035,M,SC,ME,SID
1223,112019,M,BC_D,ME,SID
1224,143201,M,SC,ME,SID
1225,94730,M,ST,ME,SID
1226,93786.1,M,SC,ME,SID
1227,106154,M,OC,ME,SID
1228,142392,M,BC_B,ME,SID
1229,144547,M,BC_B,ME,SID
1230,150437,M,BC_A,ME,SID
1231,148916,M,BC_A,ME,SID
1232,124181,M,SC,ME,SID
1233,124367,F,SC,AI,SVCT
1234,28365,F,OC,AI,SVCT
1235,124463,M,SC,AI,SVCT
1236,41977,M,OC,AI,SVCT
1237,79423,F,BC_A,AI,SVCT
1238,61979,F,OC,AI,SVCT
1239,42255,M,BC_A,AI,SVCT
1240,58228,F,BC_A,AI,SVCT
1241,101694,F,SC,AI,SVCT
1242,122015,M,SC,AI,SVCT
1243,130780,F,SC,AI,SVCT
1244,51379,M,OC,AI,SVCT
1245,16441,M,OC,AI,SVCT
1246,86769,M,BC_D,AI,SVCT
1247,79523,F,BC_B,AI,SVCT
1248,64319,M,OC,AI,SVCT
1249,88471,M,BC_D,AI,SVCT
1250,57262,M,OC,AI,SVCT
1251,47514,F,OC,AI,SVCT
1252,42109,M,OC,AI,SVCT
1253,82955,M,BC_B,AI,SVCT
1254,51175,F,BC_D,AI,SVCT
1255,112847,F,BC_D,AI,SVCT
1256,59320,M,OC,AI,SVCT
1257,55730,M,BC_A,AI,SVCT
1258,136379,M,SC,AI,SVCT
1259,52818,F,OC,AI,SVCT
1260,78357,M,BC_B,AI,SVCT
1261,123993,M,SC,AI,SVCT
1262,73382,F,BC_B,AI,SVCT
1263,40170,F,BC_B,AI,SVCT
1264,75021,M,BC_B,AI,SVCT
1265,92857,F,BC_E,AI,SVCT
1266,46196,M,OC,AI,SVCT
1267,32504,F,OC,AI,SVCT
1268,88004,F,BC_D,AI,SVCT
1269,59988,M,BC_A,AI,SVCT
1270,147822,F,BC_D,AI,SVCT
1271,83403,M,BC_D,AI,SVCT
1272,69239,M,SC,AI,SVCT
1273,60495,F,BC_B,AI,SVCT
1274,48371,F,OC,AI,SVCT
1275,59777,F,OC,AI,SVCT
1276,67968,F,BC_B,AI,SVCT
1277,49227,M,OC,AI,SVCT
1278,55879,F,BC_B,AI,SVCT
1279,82695,M,BC_D,AI,SVCT
1280,121438,F,SC,AI,SVCT
1281,144264,F,OC,CE,SVCT
1282,149586,M,OC,CE,SVCT
1283,83370,M,BC_A,CE,SVCT
1284,121694,M,BC_D,CE,SVCT
1285,118397,M,SC,CE,SVCT
1286,120600,M,OC,CE,SVCT
1287,115602,F,OC,CSB,SVCT
1288,105460,M,BC_B,CSB,SVCT
1289,114040,M,OC,CSB,SVCT
1290,86511,M,BC_A,CSB,SVCT
1291,142892,F,OC,CSB,SVCT
1292,149055,M,BC_B,CSB,SVCT
1293,135233,M,BC_A,CSB,SVCT
1294,118885,M,OC,CSB,SVCT
1295,117402,M,OC,CSB,SVCT
1296,111764,M,OC,CSB,SVCT
1297,95640,M,OC,CSB,SVCT
1298,114405,M,BC_B,CSB,SVCT
1299,144925,M,BC_A,CSB,SVCT
1300,134896,F,BC_A,CSB,SVCT
1301,103055,M,OC,CSB,SVCT
1302,107087,M,BC_A,CSB,SVCT
1303,104760,F,BC_B,CSB,SVCT
1304,91900,M,OC,CSB,SVCT
1305,99921,M,BC_D,CSB,SVCT
1306,95312,M,OC,CSB,SVCT
1307,103085,M,OC,CSB,SVCT
1308,124093,M,OC,CSB,SVCT
1309,141680,M,BC_D,CSB,SVCT
1310,117507,M,OC,CSB,SVCT
1311,125790,F,OC,CSB,SVCT
1312,138035,M,SC,CSB,SVCT
1313,90775,M,OC,CSB,SVCT
1314,109348,F,OC,CSB,SVCT
1315,90410,M,OC,CSB,SVCT
1316,24677,M,OC,CSB,SVCT
1317,146574,M,BC_D,CSB,SVCT
1318,95542,F,OC,CSB,SVCT
1319,123840,M,BC_B,CSB,SVCT
1320,147744,F,OC,CSB,SVCT
1321,129365,M,BC_D,CSB,SVCT
1322,141351,F,BC_B,CSB,SVCT
1323,121795,M,OC,CSB,SVCT
1324,95630,M,OC,CSB,SVCT
1325,100895,F,OC,CSB,SVCT
1326,144020,F,BC_A,CSB,SVCT
1327,141191,F,OC,CSB,SVCT
1328,105582,M,OC,CSB,SVCT
1329,31873,M,OC,CSB,SVCT
1330,78955,M,OC,CSB,SVCT
1331,78925,M,OC,CSB,SVCT
1332,141729,M,BC_E,CSB,SVCT
1333,98180,M,OC,CSB,SVCT
1334,105411,M,BC_A,CSB,SVCT
1335,42674,F,OC,CSE,SVCT
1336,50935,M,BC_B,CSE,SVCT
1337,36957,F,SC,CSE,SVCT
1338,53812,F,BC_B,CSE,SVCT
1339,29960,F,OC,CSE,SVCT
1340,66257,M,SC,CSE,SVCT
1341,67392,M,BC_E,CSE,SVCT
1342,64358,M,BC_E,CSE,SVCT
1343,25257,M,OC,CSE,SVCT
1344,42837,M,OC,CSE,SVCT
1345,39846,M,ST,CSE,SVCT
1346,61427.1,F,BC_E,CSE,SVCT
1347,28235,F,BC_B,CSE,SVCT
1348,60259,F,BC_D,CSE,SVCT
1349,30556,M,BC_D,CSE,SVCT
1350,40412,M,BC_B,CSE,SVCT
1351,18282,M,OC,CSE,SVCT
1352,53794,M,BC_A,CSE,SVCT
1353,86132,F,BC_E,CSE,SVCT
1354,23538,F,OC,CSE,SVCT
1355,51946,F,BC_D,CSE,SVCT
1356,33790,F,BC_B,CSE,SVCT
1357,138847,F,ST,CSE,SVCT
1358,50251,F,OC,CSE,SVCT
1359,145395,F,ST,CSE,SVCT
1360,41727,M,OC,CSE,SVCT
1361,65546,F,SC,CSE,SVCT
1362,70550,F,BC_D,CSE,SVCT
1363,20189,F,OC,CSE,SVCT
1364,30092,M,OC,CSE,SVCT
1365,104267,F,SC,CSE,SVCT
1366,26573,F,OC,CSE,SVCT
1367,51635,M,BC_A,CSE,SVCT
1368,20746,M,BC_A,CSE,SVCT
1369,17868,F,BC_D,CSE,SVCT
1370,108369,M,SC,CSE,SVCT
1371,85114,M,SC,CSE,SVCT
1372,64023,F,BC_E,CSE,SVCT
1373,55247,F,BC_A,CSE,SVCT
1374,37262,M,OC,CSE,SVCT
1375,53454,F,BC_D,CSE,SVCT
1376,7545,F,OC,CSE,SVCT
1377,34222,M,BC_B,CSE,SVCT
1378,99680,M,SC,CSE,SVCT
1379,41339,F,BC_B,CSE,SVCT
1380,61232,M,BC_E,CSE,SVCT
1381,56289,M,BC_B,CSE,SVCT
1382,101140,F,SC,CSE,SVCT
1383,50288,F,BC_B,CSE,SVCT
1384,27375,M,BC_A,CSE,SVCT
1385,18290,M,OC,CSE,SVCT
1386,38819,F,OC,CSE,SVCT
1387,102982,M,SC,CSE,SVCT
1388,33243,M,OC,CSE,SVCT
1389,44275,M,BC_B,CSE,SVCT
1390,28982,F,BC_A,CSE,SVCT
1391,46139,F,OC,CSE,SVCT
1392,33507,F,OC,CSE,SVCT
1393,45719,M,BC_A,CSE,SVCT
1394,85630,M,SC,CSE,SVCT
1395,92118,F,SC,CSE,SVCT
1396,47940,F,BC_B,CSE,SVCT
1397,139745,M,ST,CSE,SVCT
1398,48873,M,BC_B,CSE,SVCT
1399,59652,F,BC_D,CSE,SVCT
1400,105595,M,SC,CSE,SVCT
1401,45903,M,OC,CSE,SVCT
1402,38420,M,BC_D,CSE,SVCT
1403,59331,F,BC_B,CSE,SVCT
1404,19746,F,OC,CSE,SVCT
1405,45955,F,BC_A,CSE,SVCT
1406,49025,M,BC_B,CSE,SVCT
1407,113611,M,ST,CSE,SVCT
1408,29778,F,BC_D,CSE,SVCT
1409,48185,F,BC_D,CSE,SVCT
1410,57855,M,BC_B,CSE,SVCT
1411,36288,M,BC_B,CSE,SVCT
1412,58825,M,BC_B,CSE,SVCT
1413,31367,F,BC_D,CSE,SVCT
1414,54618,M,BC_A,CSE,SVCT
1415,31435,M,OC,CSE,SVCT
1416,105461,M,SC,CSE,SVCT
1417,47626,F,BC_B,CSE,SVCT
1418,47970,F,BC_B,CSE,SVCT
1419,43489,M,OC,CSE,SVCT
1420,20430,F,OC,CSE,SVCT
1421,46516,M,OC,CSE,SVCT
1422,47402,F,OC,CSE,SVCT
1423,104288,M,SC,CSE,SVCT
1424,56517,F,BC_B,CSE,SVCT
1425,57555,M,BC_D,CSE,SVCT
1426,49960,F,SC,CSE,SVCT
1427,34079,M,OC,CSE,SVCT
1428,55394,F,BC_E,CSE,SVCT
1429,50183,F,BC_A,CSE,SVCT
